_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,category,category_gold,id,image_url
685955815,3/8/2015 03:03:47,false,1583380775,,3/8/2015 03:03:28,false,clixsense,1.0,11106820,USA,MA,Taunton,108.49.130.73,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 03:07:36,false,1583382304,,3/8/2015 03:07:24,false,cashcrate,1.0,17837773,USA,TX,Lindale,74.192.80.41,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 03:30:16,false,1583390713,,3/8/2015 03:30:06,false,eup_slw,0.75,27771260,USA,TX,Copperas Cove,24.243.233.242,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 03:35:50,false,1583392459,,3/8/2015 03:35:33,false,cotter,0.75,30606402,USA,NJ,Wildwood,50.166.45.232,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 03:47:27,false,1583396321,,3/8/2015 03:47:20,false,cotter,1.0,573245,USA,NY,New York,96.224.1.13,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 03:55:38,false,1583399145,,3/8/2015 03:55:29,false,instagc,0.75,30398579,USA,MA,Winchendon,73.38.174.116,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 04:08:07,false,1583404617,,3/8/2015 04:07:42,false,neodev,0.75,14561763,USA,CA,Laguna Niguel,68.231.222.171,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 04:12:39,false,1583406135,,3/8/2015 04:12:20,false,clixsense,1.0,30544555,USA,TX,Longview,208.180.9.42,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 04:13:50,false,1583406518,,3/8/2015 04:13:40,false,instagc,1.0,27580965,USA,IL,Chicago,108.206.193.67,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955815,3/8/2015 05:18:51,false,1583426379,,3/8/2015 05:18:36,false,clixsense,0.75,7270684,USA,NY,Jackson Heights,69.206.230.73,category1,,rest01,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_01.jpg
685955816,3/8/2015 01:37:35,false,1583352599,,3/8/2015 01:36:43,false,elite,0.8333,30513549,USA,GA,Warner Robins,107.181.69.71,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 01:43:17,false,1583354268,,3/8/2015 01:42:38,false,instagc,1.0,31708558,USA,PA,Oil City,98.236.174.152,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 01:50:55,false,1583356743,,3/8/2015 01:50:44,false,fusioncash,0.75,20623511,USA,OH,Cleveland,99.126.171.25,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:04:27,false,1583360791,,3/8/2015 02:04:03,false,instagc,0.75,27597031,USA,VA,Manassas,108.31.34.199,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:05:11,false,1583361091,,3/8/2015 02:04:42,false,neodev,1.0,31463401,USA,CA,San Jose,205.164.59.209,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:08:00,false,1583362234,,3/8/2015 02:07:20,false,neodev,0.75,31659226,USA,NY,Rochester,192.254.77.56,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:23:10,false,1583367427,,3/8/2015 02:22:21,false,prodege,1.0,2287770,USA,OH,Dayton,71.72.157.192,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:38:47,false,1583372350,,3/8/2015 02:38:19,false,clixsense,1.0,29339019,USA,TN,Knoxville,24.96.84.188,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:55:22,false,1583377759,,3/8/2015 02:55:07,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 02:56:22,false,1583378094,,3/8/2015 02:56:04,false,prodege,1.0,31471381,USA,VA,Buchanan,64.203.183.248,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 03:02:55,false,1583380359,,3/8/2015 03:02:27,false,clixsense,1.0,11106820,USA,MA,Taunton,108.49.130.73,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 03:07:23,false,1583382183,,3/8/2015 03:07:11,false,cashcrate,1.0,17837773,USA,TX,Lindale,74.192.80.41,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 03:28:55,false,1583390304,,3/8/2015 03:28:44,false,eup_slw,0.75,27771260,USA,TX,Copperas Cove,24.243.233.242,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 03:33:29,false,1583391704,,3/8/2015 03:33:06,false,cotter,0.75,30606402,USA,NJ,Wildwood,50.166.45.232,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 03:46:41,false,1583396054,,3/8/2015 03:46:07,false,cotter,1.0,573245,USA,NY,New York,96.224.1.13,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 03:54:47,false,1583398785,,3/8/2015 03:54:38,false,instagc,0.75,30398579,USA,MA,Winchendon,73.38.174.116,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 04:07:41,false,1583404400,,3/8/2015 04:07:31,false,neodev,0.75,14561763,USA,CA,Laguna Niguel,68.231.222.171,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 04:11:20,false,1583405694,,3/8/2015 04:10:58,false,clixsense,1.0,30544555,USA,TX,Longview,208.180.9.42,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 04:13:24,false,1583406357,,3/8/2015 04:13:15,false,instagc,1.0,27580965,USA,IL,Chicago,108.206.193.67,category2,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955816,3/8/2015 05:15:17,false,1583425583,,3/8/2015 05:15:09,false,clixsense,0.75,7270684,USA,NY,Jackson Heights,69.206.230.73,category1,,rest02,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_02.jpg
685955817,3/8/2015 01:19:17,false,1583346331,,3/8/2015 01:19:02,false,prodege,0.8333,12517862,USA,GA,Douglasville,76.97.133.84,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 01:36:26,false,1583352225,,3/8/2015 01:36:13,false,elite,0.8333,30513549,USA,GA,Warner Robins,107.181.69.71,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 01:42:31,false,1583354085,,3/8/2015 01:42:00,false,instagc,1.0,31708558,USA,PA,Oil City,98.236.174.152,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 01:50:20,false,1583356558,,3/8/2015 01:50:09,false,fusioncash,0.75,20623511,USA,OH,Cleveland,99.126.171.25,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 01:56:35,false,1583358476,,3/8/2015 01:56:08,false,neodev,1.0,31463401,USA,CA,San Jose,205.164.59.209,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 02:03:00,false,1583360326,,3/8/2015 02:02:08,false,instagc,0.75,27597031,USA,VA,Manassas,108.31.34.199,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 02:06:19,false,1583361579,,3/8/2015 02:05:57,false,neodev,0.75,31659226,USA,NY,Rochester,192.254.77.56,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 02:21:48,false,1583366938,,3/8/2015 02:21:31,false,prodege,1.0,2287770,USA,OH,Dayton,71.72.157.192,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 02:37:15,false,1583371974,,3/8/2015 02:36:59,false,clixsense,1.0,29339019,USA,TN,Knoxville,24.96.84.188,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 02:52:56,false,1583376847,,3/8/2015 02:52:10,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 02:54:24,false,1583377361,,3/8/2015 02:52:09,false,prodege,1.0,31471381,USA,VA,Buchanan,64.203.183.248,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 03:01:31,false,1583379875,,3/8/2015 03:01:05,false,clixsense,1.0,11106820,USA,MA,Taunton,108.49.130.73,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 03:05:54,false,1583381654,,3/8/2015 03:05:38,false,cashcrate,1.0,17837773,USA,TX,Lindale,74.192.80.41,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 03:28:31,false,1583390185,,3/8/2015 03:28:17,false,eup_slw,0.75,27771260,USA,TX,Copperas Cove,24.243.233.242,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 03:33:05,false,1583391553,,3/8/2015 03:32:52,false,cotter,0.75,30606402,USA,NJ,Wildwood,50.166.45.232,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 03:45:38,false,1583395643,,3/8/2015 03:45:26,false,cotter,1.0,573245,USA,NY,New York,96.224.1.13,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 03:54:25,false,1583398612,,3/8/2015 03:54:11,false,instagc,0.75,30398579,USA,MA,Winchendon,73.38.174.116,category2,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 04:05:55,false,1583403544,,3/8/2015 04:05:21,false,neodev,0.75,14561763,USA,CA,Laguna Niguel,68.231.222.171,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 04:09:32,false,1583405121,,3/8/2015 04:08:42,false,clixsense,1.0,30544555,USA,TX,Longview,208.180.9.42,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955817,3/8/2015 04:12:15,false,1583405964,,3/8/2015 04:11:53,false,instagc,1.0,27580965,USA,IL,Chicago,108.206.193.67,category1,,rest03,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_03.jpg
685955818,3/8/2015 01:40:23,false,1583353509,,3/8/2015 01:40:06,false,elite,0.8333,30513549,USA,GA,Warner Robins,107.181.69.71,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 01:46:28,false,1583355350,,3/8/2015 01:46:00,false,instagc,1.0,31708558,USA,PA,Oil City,98.236.174.152,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 01:51:39,false,1583356973,,3/8/2015 01:51:24,false,fusioncash,0.75,20623511,USA,OH,Cleveland,99.126.171.25,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:06:27,false,1583361628,,3/8/2015 02:05:16,false,neodev,1.0,31463401,USA,CA,San Jose,205.164.59.209,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:07:11,false,1583361975,,3/8/2015 02:04:35,false,instagc,0.75,27597031,USA,VA,Manassas,108.31.34.199,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:09:41,false,1583362867,,3/8/2015 02:09:22,false,neodev,0.75,31659226,USA,NY,Rochester,192.254.77.56,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:24:41,false,1583367929,,3/8/2015 02:24:19,false,prodege,1.0,2287770,USA,OH,Dayton,71.72.157.192,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:40:12,false,1583372827,,3/8/2015 02:40:02,false,clixsense,1.0,29339019,USA,TN,Knoxville,24.96.84.188,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:56:17,false,1583378048,,3/8/2015 02:56:04,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 02:56:40,false,1583378205,,3/8/2015 02:56:23,false,prodege,1.0,31471381,USA,VA,Buchanan,64.203.183.248,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 03:03:47,false,1583380770,,3/8/2015 03:03:28,false,clixsense,1.0,11106820,USA,MA,Taunton,108.49.130.73,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 03:07:54,false,1583382393,,3/8/2015 03:07:46,false,cashcrate,1.0,17837773,USA,TX,Lindale,74.192.80.41,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 03:30:16,false,1583390711,,3/8/2015 03:30:06,false,eup_slw,0.75,27771260,USA,TX,Copperas Cove,24.243.233.242,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 03:36:27,false,1583392621,,3/8/2015 03:36:14,false,cotter,0.75,30606402,USA,NJ,Wildwood,50.166.45.232,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 03:47:19,false,1583396261,,3/8/2015 03:47:07,false,cotter,1.0,573245,USA,NY,New York,96.224.1.13,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 03:55:45,false,1583399182,,3/8/2015 03:55:39,false,instagc,0.75,30398579,USA,MA,Winchendon,73.38.174.116,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 04:08:20,false,1583404694,,3/8/2015 04:08:07,false,neodev,0.75,14561763,USA,CA,Laguna Niguel,68.231.222.171,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 04:13:02,false,1583406254,,3/8/2015 04:12:39,false,clixsense,1.0,30544555,USA,TX,Longview,208.180.9.42,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 04:13:50,false,1583406520,,3/8/2015 04:13:40,false,instagc,1.0,27580965,USA,IL,Chicago,108.206.193.67,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955818,3/8/2015 05:18:51,false,1583426378,,3/8/2015 05:18:36,false,clixsense,0.75,7270684,USA,NY,Jackson Heights,69.206.230.73,category1,,rest04,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_04.jpg
685955819,3/8/2015 01:40:48,false,1583353604,,3/8/2015 01:40:34,false,elite,0.8333,30513549,USA,GA,Warner Robins,107.181.69.71,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 01:45:56,false,1583355096,,3/8/2015 01:45:14,false,instagc,1.0,31708558,USA,PA,Oil City,98.236.174.152,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 01:51:50,false,1583357004,,3/8/2015 01:51:40,false,fusioncash,0.75,20623511,USA,OH,Cleveland,99.126.171.25,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:07:07,false,1583361932,,3/8/2015 02:06:28,false,neodev,1.0,31463401,USA,CA,San Jose,205.164.59.209,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:07:23,false,1583362055,,3/8/2015 02:07:12,false,instagc,0.75,27597031,USA,VA,Manassas,108.31.34.199,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:10:17,false,1583363106,,3/8/2015 02:10:00,false,neodev,0.75,31659226,USA,NY,Rochester,192.254.77.56,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:24:41,false,1583367934,,3/8/2015 02:24:19,false,prodege,1.0,2287770,USA,OH,Dayton,71.72.157.192,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:40:02,false,1583372772,,3/8/2015 02:39:12,false,clixsense,1.0,29339019,USA,TN,Knoxville,24.96.84.188,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:55:44,false,1583377913,,3/8/2015 02:55:24,false,instagc,1.0,30326470,USA,CA,Santee,99.44.37.73,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 02:56:40,false,1583378206,,3/8/2015 02:56:23,false,prodege,1.0,31471381,USA,VA,Buchanan,64.203.183.248,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 03:04:04,false,1583380914,,3/8/2015 03:03:47,false,clixsense,1.0,11106820,USA,MA,Taunton,108.49.130.73,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 03:07:36,false,1583382303,,3/8/2015 03:07:24,false,cashcrate,1.0,17837773,USA,TX,Lindale,74.192.80.41,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 03:30:29,false,1583390817,,3/8/2015 03:30:16,false,eup_slw,0.75,27771260,USA,TX,Copperas Cove,24.243.233.242,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 03:36:13,false,1583392583,,3/8/2015 03:35:50,false,cotter,0.75,30606402,USA,NJ,Wildwood,50.166.45.232,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 03:47:07,false,1583396220,,3/8/2015 03:46:49,false,cotter,1.0,573245,USA,NY,New York,96.224.1.13,category2,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 03:55:28,false,1583399063,,3/8/2015 03:55:14,false,instagc,0.75,30398579,USA,MA,Winchendon,73.38.174.116,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 04:08:07,false,1583404609,,3/8/2015 04:07:42,false,neodev,0.75,14561763,USA,CA,Laguna Niguel,68.231.222.171,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 04:13:02,false,1583406257,,3/8/2015 04:12:39,false,clixsense,1.0,30544555,USA,TX,Longview,208.180.9.42,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 04:13:59,false,1583406576,,3/8/2015 04:13:51,false,instagc,1.0,27580965,USA,IL,Chicago,108.206.193.67,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955819,3/8/2015 05:21:21,false,1583427026,,3/8/2015 05:20:34,false,clixsense,0.75,7270684,USA,NY,Jackson Heights,69.206.230.73,category1,,rest05,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_05.jpg
685955820,3/7/2015 22:52:45,false,1583280062,,3/7/2015 22:52:35,false,clixsense,1.0,27862959,USA,WI,Berlin,97.95.54.28,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 22:56:20,false,1583281323,,3/7/2015 22:56:11,false,cashcrate,0.8333,30457371,USA,NY,Watertown,66.67.91.242,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:02:18,false,1583283059,,3/7/2015 23:02:05,false,pocketmoneygpt,1.0,28884030,USA,WI,Minocqua,75.143.134.247,category2,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:06:39,false,1583285991,,3/7/2015 23:06:31,false,clixsense,1.0,10390268,USA,NY,Poughkeepsie,100.40.128.138,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:13:31,false,1583288789,,3/7/2015 23:13:13,false,bitcoinget,1.0,31256687,USA,NY,Brooklyn,47.20.249.233,category2,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:31:28,false,1583295553,,3/7/2015 23:31:21,false,neodev,1.0,25638993,USA,FL,Miami,108.76.254.42,category2,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:36:29,false,1583297368,,3/7/2015 23:36:01,false,instagc,1.0,27914150,USA,TX,Dallas,72.190.59.224,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:45:26,false,1583300401,,3/7/2015 23:45:14,false,instagc,0.8333,13581319,USA,IL,Mount Vernon,66.232.166.86,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/7/2015 23:57:22,false,1583305930,,3/7/2015 23:55:29,false,neodev,0.8571,31079027,USA,CA,Torrance,66.171.229.85,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 00:06:02,false,1583309460,,3/8/2015 00:05:19,false,neodev,0.6667,31846894,USA,"","",104.131.92.125,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 00:11:03,false,1583311426,,3/8/2015 00:10:55,false,stuffpoint,1.0,31218703,USA,NJ,Williamstown,174.57.121.126,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 00:19:47,false,1583316646,,3/8/2015 00:19:35,false,clixsense,1.0,21603473,USA,MI,Flint,68.62.11.235,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 00:27:41,false,1583323098,,3/8/2015 00:27:27,false,bitcoinget,1.0,30501901,USA,"","",104.186.41.71,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 00:29:53,false,1583325556,,3/8/2015 00:29:28,false,neodev,0.8333,30810391,USA,CO,Colorado Springs,75.173.249.220,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 01:04:46,false,1583340284,,3/8/2015 01:04:07,false,instagc,1.0,21507445,USA,VA,Richmond,76.27.162.106,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 01:04:46,false,1583340322,,3/8/2015 01:04:30,false,bitcoinget,1.0,21490602,USA,NJ,Basking Ridge,173.2.35.186,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 01:08:23,false,1583341992,,3/8/2015 01:08:09,false,neodev,1.0,31410417,USA,VA,Manassas,207.244.77.1,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 01:18:22,false,1583346023,,3/8/2015 01:18:12,false,prodege,0.8333,12517862,USA,GA,Douglasville,76.97.133.84,category2,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 01:20:46,false,1583346743,,3/8/2015 01:20:06,false,clixsense,0.8333,15087392,USA,VA,Charlottesville,71.51.30.146,category2,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
685955820,3/8/2015 01:34:44,false,1583351652,,3/8/2015 01:33:44,false,elite,0.8333,30513549,USA,GA,Warner Robins,107.181.69.71,category1,,rest06,https://dl.dropboxusercontent.com/u/82816032/test_rest/img_06.jpg
