_unit_id,_created_at,_golden,_canary,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,category,category_gold,id,image_url
409268007,2/6/2014 01:44:34,false,,1192997437,,2/6/2014 01:44:25,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image5,https://dl.dropboxusercontent.com/u/82816032/img_AMT/05.jpg
409268007,2/6/2014 01:45:09,false,,1192997951,,2/6/2014 01:45:00,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image5,https://dl.dropboxusercontent.com/u/82816032/img_AMT/05.jpg
409268008,2/6/2014 01:33:50,false,,1192987840,,2/6/2014 01:33:35,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image6,https://dl.dropboxusercontent.com/u/82816032/img_AMT/06.jpg
409268008,2/6/2014 01:34:40,false,,1192988506,,2/6/2014 01:33:59,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image6,https://dl.dropboxusercontent.com/u/82816032/img_AMT/06.jpg
409268008,2/6/2014 01:43:58,false,,1192996907,,2/6/2014 01:43:43,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image6,https://dl.dropboxusercontent.com/u/82816032/img_AMT/06.jpg
409268008,2/6/2014 01:44:34,false,,1192997447,,2/6/2014 01:44:25,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image6,https://dl.dropboxusercontent.com/u/82816032/img_AMT/06.jpg
409268009,2/6/2014 01:33:50,false,,1192987839,,2/6/2014 01:33:35,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image7,https://dl.dropboxusercontent.com/u/82816032/img_AMT/07.jpg
409268009,2/6/2014 01:41:55,false,,1192995049,,2/6/2014 01:41:48,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image7,https://dl.dropboxusercontent.com/u/82816032/img_AMT/07.jpg
409268009,2/6/2014 01:43:23,false,,1192996412,,2/6/2014 01:43:04,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image7,https://dl.dropboxusercontent.com/u/82816032/img_AMT/07.jpg
409268010,2/6/2014 01:36:59,false,,1192990614,,2/6/2014 01:36:51,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image8,https://dl.dropboxusercontent.com/u/82816032/img_AMT/08.jpg
409268010,2/6/2014 01:42:12,false,,1192995334,,2/6/2014 01:41:45,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image8,https://dl.dropboxusercontent.com/u/82816032/img_AMT/08.jpg
409268010,2/6/2014 01:42:44,false,,1192995835,,2/6/2014 01:42:28,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image8,https://dl.dropboxusercontent.com/u/82816032/img_AMT/08.jpg
409268011,2/6/2014 01:36:30,false,,1192990227,,2/6/2014 01:36:23,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image9,https://dl.dropboxusercontent.com/u/82816032/img_AMT/09.jpg
409268011,2/6/2014 01:43:27,false,,1192996471,,2/6/2014 01:43:19,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image9,https://dl.dropboxusercontent.com/u/82816032/img_AMT/09.jpg
409268011,2/6/2014 01:45:48,false,,1192998478,,2/6/2014 01:45:17,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image9,https://dl.dropboxusercontent.com/u/82816032/img_AMT/09.jpg
409268012,2/6/2014 01:36:23,false,,1192990151,,2/6/2014 01:36:13,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image10,https://dl.dropboxusercontent.com/u/82816032/img_AMT/10.jpg
409268012,2/6/2014 01:42:12,false,,1192995323,,2/6/2014 01:41:45,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image10,https://dl.dropboxusercontent.com/u/82816032/img_AMT/10.jpg
409268012,2/6/2014 01:43:09,false,,1192996203,,2/6/2014 01:42:59,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image10,https://dl.dropboxusercontent.com/u/82816032/img_AMT/10.jpg
409268013,2/6/2014 01:36:50,false,,1192990460,,2/6/2014 01:36:40,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image11,https://dl.dropboxusercontent.com/u/82816032/img_AMT/11.jpg
409268013,2/6/2014 01:44:47,false,,1192997631,,2/6/2014 01:44:27,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image11,https://dl.dropboxusercontent.com/u/82816032/img_AMT/11.jpg
409268013,2/6/2014 01:45:16,false,,1192998031,,2/6/2014 01:44:47,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image11,https://dl.dropboxusercontent.com/u/82816032/img_AMT/11.jpg
409268014,2/6/2014 01:35:03,false,,1192988853,,2/6/2014 01:34:28,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image12,https://dl.dropboxusercontent.com/u/82816032/img_AMT/12.jpg
409268014,2/6/2014 01:41:47,false,,1192994911,,2/6/2014 01:41:37,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image12,https://dl.dropboxusercontent.com/u/82816032/img_AMT/12.jpg
409268014,2/6/2014 01:45:44,false,,1192998393,,2/6/2014 01:43:46,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image12,https://dl.dropboxusercontent.com/u/82816032/img_AMT/12.jpg
409268015,2/6/2014 01:35:42,true,,1192989492,,2/6/2014 01:35:34,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_AMT/13.jpg
409268015,2/6/2014 01:38:50,true,,1192992293,,2/6/2014 01:36:09,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_AMT/13.jpg
409268015,2/6/2014 01:41:44,true,,1192994864,,2/6/2014 01:41:22,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_AMT/13.jpg
409268015,2/6/2014 01:43:09,true,,1192996202,,2/6/2014 01:42:59,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_AMT/13.jpg
409268015,2/6/2014 01:44:44,true,,1192997607,,2/6/2014 01:44:35,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_AMT/13.jpg
409268015,2/6/2014 02:04:27,true,,1193014625,true,2/6/2014 02:01:55,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_AMT/13.jpg
409268016,2/6/2014 01:36:12,false,,1192989914,,2/6/2014 01:36:03,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image14,https://dl.dropboxusercontent.com/u/82816032/img_AMT/14.jpg
409268016,2/6/2014 01:40:06,false,,1192993454,,2/6/2014 01:39:23,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image14,https://dl.dropboxusercontent.com/u/82816032/img_AMT/14.jpg
409268016,2/6/2014 01:44:03,false,,1192996975,,2/6/2014 01:43:42,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image14,https://dl.dropboxusercontent.com/u/82816032/img_AMT/14.jpg
409268016,2/6/2014 01:44:58,false,,1192997759,,2/6/2014 01:44:47,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category2,,image14,https://dl.dropboxusercontent.com/u/82816032/img_AMT/14.jpg
409268017,2/6/2014 01:37:16,false,,1192990981,,2/6/2014 01:37:00,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_AMT/15.jpg
409268017,2/6/2014 01:41:47,false,,1192994906,,2/6/2014 01:41:37,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image15,https://dl.dropboxusercontent.com/u/82816032/img_AMT/15.jpg
409268017,2/6/2014 01:42:16,false,,1192995402,,2/6/2014 01:42:01,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_AMT/15.jpg
409268017,2/6/2014 01:43:04,false,,1192996140,,2/6/2014 01:42:40,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image15,https://dl.dropboxusercontent.com/u/82816032/img_AMT/15.jpg
409268018,2/6/2014 01:43:39,false,,1192996624,,2/6/2014 01:43:24,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_AMT/16.jpg
409268018,2/6/2014 02:01:53,false,,1193012187,,2/6/2014 01:58:55,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_AMT/16.jpg
409268018,2/6/2014 02:11:24,false,,1193020805,,2/6/2014 02:11:08,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_AMT/16.jpg
409268019,2/6/2014 01:35:27,false,,1192989230,,2/6/2014 01:35:18,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image17,https://dl.dropboxusercontent.com/u/82816032/img_AMT/17.jpg
409268019,2/6/2014 01:41:20,false,,1192994533,,2/6/2014 01:40:47,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_AMT/17.jpg
409268019,2/6/2014 01:44:00,false,,1192996942,,2/6/2014 01:43:34,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image17,https://dl.dropboxusercontent.com/u/82816032/img_AMT/17.jpg
409268019,2/6/2014 01:44:27,false,,1192997372,,2/6/2014 01:44:08,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_AMT/17.jpg
409268020,2/6/2014 01:36:02,false,,1192989756,,2/6/2014 01:35:52,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_AMT/18.jpg
409268020,2/6/2014 01:40:18,false,,1192993609,,2/6/2014 01:39:42,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_AMT/18.jpg
409268020,2/6/2014 01:46:07,false,,1192998757,,2/6/2014 01:45:45,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_AMT/18.jpg
409268021,2/6/2014 01:35:42,false,,1192989491,,2/6/2014 01:35:34,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image19,https://dl.dropboxusercontent.com/u/82816032/img_AMT/19.jpg
409268021,2/6/2014 01:42:00,false,,1192995119,,2/6/2014 01:40:07,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image19,https://dl.dropboxusercontent.com/u/82816032/img_AMT/19.jpg
409268021,2/6/2014 01:43:18,false,,1192996349,,2/6/2014 01:43:10,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image19,https://dl.dropboxusercontent.com/u/82816032/img_AMT/19.jpg
409268021,2/6/2014 01:45:04,false,,1192997880,,2/6/2014 01:44:53,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image19,https://dl.dropboxusercontent.com/u/82816032/img_AMT/19.jpg
409268022,2/6/2014 01:35:18,true,,1192989123,true,2/6/2014 01:35:04,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,category2,image20,https://dl.dropboxusercontent.com/u/82816032/img_AMT/20.jpg
409268022,2/6/2014 01:42:00,true,,1192995118,,2/6/2014 01:40:07,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,category2,image20,https://dl.dropboxusercontent.com/u/82816032/img_AMT/20.jpg
409268022,2/6/2014 01:42:52,true,,1192995950,true,2/6/2014 01:42:44,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,category2,image20,https://dl.dropboxusercontent.com/u/82816032/img_AMT/20.jpg
409268022,2/6/2014 01:44:23,true,,1192997313,,2/6/2014 01:44:13,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category2,category2,image20,https://dl.dropboxusercontent.com/u/82816032/img_AMT/20.jpg
409268022,2/6/2014 01:45:16,true,,1192998030,,2/6/2014 01:44:47,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,category2,image20,https://dl.dropboxusercontent.com/u/82816032/img_AMT/20.jpg
409268023,2/6/2014 01:36:40,false,,1192990340,,2/6/2014 01:36:32,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_AMT/21.jpg
409268023,2/6/2014 01:39:21,false,,1192992716,,2/6/2014 01:38:51,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_AMT/21.jpg
409268023,2/6/2014 01:43:42,false,,1192996678,,2/6/2014 01:43:29,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_AMT/21.jpg
409268023,2/6/2014 01:44:12,false,,1192997173,,2/6/2014 01:44:01,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_AMT/21.jpg
409268023,2/6/2014 01:44:28,false,,1192997385,,2/6/2014 01:44:04,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_AMT/21.jpg
409268024,2/6/2014 01:43:42,false,,1192996679,,2/6/2014 01:43:29,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_AMT/22.jpg
409268024,2/6/2014 01:43:45,false,,1192996712,,2/6/2014 01:42:18,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image22,https://dl.dropboxusercontent.com/u/82816032/img_AMT/22.jpg
409268024,2/6/2014 01:44:44,false,,1192997602,,2/6/2014 01:44:35,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_AMT/22.jpg
409268024,2/6/2014 01:46:14,false,,1192998815,,2/6/2014 01:45:48,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image22,https://dl.dropboxusercontent.com/u/82816032/img_AMT/22.jpg
409268025,2/6/2014 01:36:40,false,,1192990339,,2/6/2014 01:36:32,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image23,https://dl.dropboxusercontent.com/u/82816032/img_AMT/23.jpg
409268025,2/6/2014 01:38:50,false,,1192992296,,2/6/2014 01:36:09,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image23,https://dl.dropboxusercontent.com/u/82816032/img_AMT/23.jpg
409268025,2/6/2014 01:44:45,false,,1192997606,,2/6/2014 01:44:28,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image23,https://dl.dropboxusercontent.com/u/82816032/img_AMT/23.jpg
409268025,2/6/2014 01:44:51,false,,1192997673,,2/6/2014 01:44:44,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image23,https://dl.dropboxusercontent.com/u/82816032/img_AMT/23.jpg
409268025,2/6/2014 01:45:09,false,,1192997949,,2/6/2014 01:45:00,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image23,https://dl.dropboxusercontent.com/u/82816032/img_AMT/23.jpg
409268026,2/6/2014 01:33:35,true,,1192987662,true,2/6/2014 01:33:20,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,category2,image24,https://dl.dropboxusercontent.com/u/82816032/img_AMT/24.jpg
409268026,2/6/2014 01:33:58,true,,1192987948,,2/6/2014 01:31:00,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,category2,image24,https://dl.dropboxusercontent.com/u/82816032/img_AMT/24.jpg
409268026,2/6/2014 01:41:36,true,,1192994727,true,2/6/2014 01:41:19,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,category2,image24,https://dl.dropboxusercontent.com/u/82816032/img_AMT/24.jpg
409268026,2/6/2014 01:43:23,true,,1192996411,,2/6/2014 01:43:04,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,category2,image24,https://dl.dropboxusercontent.com/u/82816032/img_AMT/24.jpg
409268026,2/6/2014 01:45:21,true,,1192998085,true,2/6/2014 01:45:10,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,category2,image24,https://dl.dropboxusercontent.com/u/82816032/img_AMT/24.jpg
409268027,2/6/2014 01:35:03,false,,1192988851,,2/6/2014 01:34:28,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image25,https://dl.dropboxusercontent.com/u/82816032/img_AMT/25.jpg
409268027,2/6/2014 01:41:36,false,,1192994726,,2/6/2014 01:41:19,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image25,https://dl.dropboxusercontent.com/u/82816032/img_AMT/25.jpg
409268027,2/6/2014 01:43:45,false,,1192996713,,2/6/2014 01:42:18,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_AMT/25.jpg
409268027,2/6/2014 01:45:04,false,,1192997881,,2/6/2014 01:44:53,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category2,,image25,https://dl.dropboxusercontent.com/u/82816032/img_AMT/25.jpg
409268028,2/6/2014 01:35:52,false,,1192989584,,2/6/2014 01:35:44,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image26,https://dl.dropboxusercontent.com/u/82816032/img_AMT/26.jpg
409268028,2/6/2014 01:36:08,false,,1192989841,,2/6/2014 01:35:26,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image26,https://dl.dropboxusercontent.com/u/82816032/img_AMT/26.jpg
409268028,2/6/2014 01:42:27,false,,1192995551,,2/6/2014 01:42:07,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category2,,image26,https://dl.dropboxusercontent.com/u/82816032/img_AMT/26.jpg
409268028,2/6/2014 01:44:28,false,,1192997392,,2/6/2014 01:44:04,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category2,,image26,https://dl.dropboxusercontent.com/u/82816032/img_AMT/26.jpg
409268029,2/6/2014 01:42:44,false,,1192995834,,2/6/2014 01:42:28,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_AMT/27.jpg
409268029,2/6/2014 01:43:04,false,,1192996145,,2/6/2014 01:42:40,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_AMT/27.jpg
409268029,2/6/2014 01:44:00,false,,1192996941,,2/6/2014 01:43:34,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_AMT/27.jpg
409268029,2/6/2014 02:04:48,false,,1193014926,,2/6/2014 02:04:28,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image27,https://dl.dropboxusercontent.com/u/82816032/img_AMT/27.jpg
409268030,2/6/2014 01:41:44,false,,1192994861,,2/6/2014 01:41:22,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image28,https://dl.dropboxusercontent.com/u/82816032/img_AMT/28.jpg
409268030,2/6/2014 01:44:27,false,,1192997373,,2/6/2014 01:44:08,false,prodege,0.8333,9098679,USA,MI,East Lansing,23.28.16.113,category1,,image28,https://dl.dropboxusercontent.com/u/82816032/img_AMT/28.jpg
409268030,2/6/2014 02:04:27,false,,1193014586,,2/6/2014 02:01:55,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image28,https://dl.dropboxusercontent.com/u/82816032/img_AMT/28.jpg
409268031,2/6/2014 01:36:08,false,,1192989824,,2/6/2014 01:35:26,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_AMT/29.jpg
409268031,2/6/2014 01:36:23,false,,1192990129,,2/6/2014 01:36:13,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image29,https://dl.dropboxusercontent.com/u/82816032/img_AMT/29.jpg
409268031,2/6/2014 01:42:38,false,,1192995728,,2/6/2014 01:42:12,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_AMT/29.jpg
409268031,2/6/2014 01:44:12,false,,1192997174,,2/6/2014 01:44:01,false,elite,1.0,22389428,USA,CA,Roseville,24.7.189.182,category1,,image29,https://dl.dropboxusercontent.com/u/82816032/img_AMT/29.jpg
409268032,2/6/2014 01:35:18,false,,1192989124,,2/6/2014 01:35:04,false,clixsense,0.8333,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_AMT/30.jpg
409268032,2/6/2014 01:40:06,false,,1192993429,,2/6/2014 01:39:23,false,clixsense,1.0,17037852,GBR,I2,Manchester,89.240.28.227,category2,,image30,https://dl.dropboxusercontent.com/u/82816032/img_AMT/30.jpg
409268032,2/6/2014 01:40:46,false,,1192994143,,2/6/2014 01:40:18,false,instagc,1.0,17759090,USA,ME,Caribou,24.31.135.140,category1,,image30,https://dl.dropboxusercontent.com/u/82816032/img_AMT/30.jpg
