_unit_id,_created_at,_golden,_canary,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,category,category_gold,id,image_url
409607236,2/7/2014 06:52:41,false,,1193739278,,2/7/2014 06:52:25,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image12,https://dl.dropboxusercontent.com/u/82816032/img_bike/12.jpg
409607237,2/7/2014 02:06:00,true,,1193679303,,2/7/2014 02:05:47,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 02:07:14,true,,1193679830,,2/7/2014 02:06:16,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 02:09:45,true,,1193680593,,2/7/2014 02:09:12,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 02:14:30,true,,1193682063,,2/7/2014 02:14:07,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 02:23:03,true,,1193684281,,2/7/2014 02:21:36,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 02:25:31,true,,1193684975,,2/7/2014 02:25:13,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 02:29:48,true,,1193686077,,2/7/2014 02:29:29,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 03:45:36,true,,1193707743,,2/7/2014 03:45:28,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 05:01:19,true,,1193723046,,2/7/2014 05:00:53,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 05:07:34,true,,1193723983,,2/7/2014 05:06:48,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 06:50:22,true,,1193738894,,2/7/2014 06:49:59,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607237,2/7/2014 07:34:17,true,,1193747145,,2/7/2014 07:34:03,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,category1,image13,https://dl.dropboxusercontent.com/u/82816032/img_bike/13.jpg
409607238,2/7/2014 02:03:35,true,,1193678390,,2/7/2014 02:03:16,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 02:08:58,true,,1193680362,,2/7/2014 02:08:32,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 02:12:04,true,,1193681345,,2/7/2014 02:11:54,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 02:20:33,true,,1193683667,true,2/7/2014 02:20:00,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 02:21:41,true,,1193683981,true,2/7/2014 02:21:21,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 02:33:18,true,,1193686993,,2/7/2014 02:33:00,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 03:47:08,true,,1193708099,true,2/7/2014 03:46:55,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 05:04:03,true,,1193723412,true,2/7/2014 05:03:46,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 06:51:43,true,,1193739130,,2/7/2014 06:51:09,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 06:54:56,true,,1193739667,,2/7/2014 06:54:40,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607238,2/7/2014 07:38:55,true,,1193747862,,2/7/2014 07:38:36,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,category1,image14,https://dl.dropboxusercontent.com/u/82816032/img_bike/14.jpg
409607239,2/7/2014 02:10:19,false,,1193680779,,2/7/2014 02:09:46,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 02:23:27,false,,1193684378,,2/7/2014 02:23:13,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 02:24:24,false,,1193684684,,2/7/2014 02:20:34,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 02:34:24,false,,1193687242,,2/7/2014 02:34:06,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 03:44:16,false,,1193707435,,2/7/2014 03:43:55,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 05:02:05,false,,1193723165,,2/7/2014 05:01:50,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 06:55:13,false,,1193739714,,2/7/2014 06:54:58,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607239,2/7/2014 07:38:10,false,,1193747751,,2/7/2014 07:37:46,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image15,https://dl.dropboxusercontent.com/u/82816032/img_bike/15.jpg
409607240,2/7/2014 02:03:35,false,,1193678389,,2/7/2014 02:03:16,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 02:10:40,false,,1193680883,,2/7/2014 02:10:33,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 02:13:43,false,,1193681851,,2/7/2014 02:13:30,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 02:15:32,false,,1193682317,,2/7/2014 02:15:13,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 02:22:00,false,,1193684066,,2/7/2014 02:21:42,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 02:30:32,false,,1193686289,,2/7/2014 02:29:51,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 03:45:53,false,,1193707818,,2/7/2014 03:45:38,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 05:05:21,false,,1193723666,,2/7/2014 05:05:09,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 06:50:50,false,,1193738973,,2/7/2014 06:50:23,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607240,2/7/2014 07:38:35,false,,1193747818,,2/7/2014 07:38:10,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image16,https://dl.dropboxusercontent.com/u/82816032/img_bike/16.jpg
409607241,2/7/2014 02:03:53,false,,1193678524,,2/7/2014 02:03:36,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 02:08:30,false,,1193680218,,2/7/2014 02:08:13,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 02:19:39,false,,1193683457,,2/7/2014 02:19:00,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 02:26:06,false,,1193685136,,2/7/2014 02:25:47,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 02:32:37,false,,1193686820,,2/7/2014 02:31:56,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 03:46:28,false,,1193707950,,2/7/2014 03:46:15,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 05:07:58,false,,1193724073,,2/7/2014 05:07:35,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 06:55:32,false,,1193739755,,2/7/2014 06:55:15,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607241,2/7/2014 07:35:34,false,,1193747333,,2/7/2014 07:35:05,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image17,https://dl.dropboxusercontent.com/u/82816032/img_bike/17.jpg
409607242,2/7/2014 02:06:23,false,,1193679467,,2/7/2014 02:06:17,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 02:07:14,false,,1193679828,,2/7/2014 02:06:16,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 02:13:10,false,,1193681670,,2/7/2014 02:12:50,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 02:15:12,false,,1193682232,,2/7/2014 02:14:56,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 02:24:34,false,,1193684728,,2/7/2014 02:24:13,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 02:34:48,false,,1193687340,,2/7/2014 02:34:25,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 03:46:54,false,,1193708047,,2/7/2014 03:46:44,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 05:08:15,false,,1193724110,,2/7/2014 05:07:59,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 06:50:50,false,,1193738972,,2/7/2014 06:50:23,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607242,2/7/2014 07:39:41,false,,1193748002,,2/7/2014 07:39:19,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image18,https://dl.dropboxusercontent.com/u/82816032/img_bike/18.jpg
409607243,2/7/2014 02:06:37,false,,1193679560,,2/7/2014 02:06:29,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 02:14:25,false,,1193682038,,2/7/2014 02:14:10,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 02:15:56,false,,1193682428,,2/7/2014 02:13:53,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 02:20:33,false,,1193683665,,2/7/2014 02:20:00,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 02:21:03,false,,1193683832,,2/7/2014 02:20:36,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 02:28:42,false,,1193685809,,2/7/2014 02:27:57,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 05:01:19,false,,1193723045,,2/7/2014 05:00:53,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 06:52:21,false,,1193739219,,2/7/2014 06:52:09,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607243,2/7/2014 07:37:10,false,,1193747608,,2/7/2014 07:36:41,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image19,https://dl.dropboxusercontent.com/u/82816032/img_bike/19.jpg
409607244,2/7/2014 02:04:45,false,,1193678806,,2/7/2014 02:04:22,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 02:08:12,false,,1193680140,,2/7/2014 02:07:15,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 02:13:35,false,,1193681811,,2/7/2014 02:13:15,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 02:23:03,false,,1193684278,,2/7/2014 02:21:36,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 02:24:12,false,,1193684587,,2/7/2014 02:23:50,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 02:34:24,false,,1193687243,,2/7/2014 02:34:06,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 03:45:14,false,,1193707650,,2/7/2014 03:44:55,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 05:07:58,false,,1193724072,,2/7/2014 05:07:35,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 06:54:07,false,,1193739528,,2/7/2014 06:53:45,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607244,2/7/2014 07:36:41,false,,1193747534,,2/7/2014 07:36:15,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image20,https://dl.dropboxusercontent.com/u/82816032/img_bike/20.jpg
409607245,2/7/2014 02:04:45,false,,1193678804,,2/7/2014 02:04:22,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 02:10:20,false,,1193680789,,2/7/2014 02:09:56,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 02:13:13,false,,1193681694,,2/7/2014 02:12:26,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 02:23:19,false,,1193684337,,2/7/2014 02:23:04,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 02:25:12,false,,1193684899,,2/7/2014 02:24:48,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 02:28:42,false,,1193685808,,2/7/2014 02:27:57,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 03:46:13,false,,1193707889,,2/7/2014 03:46:05,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 05:03:45,false,,1193723357,,2/7/2014 05:02:58,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 06:52:55,false,,1193739305,,2/7/2014 06:52:42,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607245,2/7/2014 07:34:17,false,,1193747146,,2/7/2014 07:34:03,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,,image21,https://dl.dropboxusercontent.com/u/82816032/img_bike/21.jpg
409607246,2/7/2014 02:07:33,false,,1193679937,,2/7/2014 02:07:09,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 02:09:20,false,,1193680469,,2/7/2014 02:08:59,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 02:10:52,false,,1193680951,,2/7/2014 02:10:41,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 02:24:34,false,,1193684726,,2/7/2014 02:24:26,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 02:25:31,false,,1193684976,,2/7/2014 02:25:13,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 02:30:54,false,,1193686378,,2/7/2014 02:30:33,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 03:44:28,false,,1193707491,,2/7/2014 03:44:17,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 05:06:34,false,,1193723828,,2/7/2014 05:06:10,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 06:51:05,false,,1193739010,,2/7/2014 06:50:51,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607246,2/7/2014 07:37:29,false,,1193747654,,2/7/2014 07:37:10,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category1,,image22,https://dl.dropboxusercontent.com/u/82816032/img_bike/22.jpg
409607247,2/7/2014 02:06:23,true,,1193679466,,2/7/2014 02:06:17,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:12:49,true,,1193681559,,2/7/2014 02:12:27,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:13:29,true,,1193681793,,2/7/2014 02:13:17,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:14:09,true,,1193681966,,2/7/2014 02:13:53,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:15:12,true,,1193682234,,2/7/2014 02:14:56,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:23:12,true,,1193684310,,2/7/2014 02:22:54,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:26:06,true,,1193685135,,2/7/2014 02:25:47,false,cotter,1.0,6531700,USA,FL,Ocala,76.3.11.240,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:27:49,true,,1193685609,,2/7/2014 02:27:11,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:31:55,true,,1193686650,,2/7/2014 02:31:12,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 02:35:34,true,,1193687506,,2/7/2014 02:35:22,false,instagc,1.0,18720630,GBR,W7,Dumbarton,82.32.68.17,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 03:44:39,true,,1193707512,,2/7/2014 03:44:29,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 03:48:01,true,,1193708327,,2/7/2014 03:47:52,false,instagc,0.8333,15577915,USA,IL,Mount Vernon,66.232.167.68,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 05:02:29,true,,1193723200,,2/7/2014 05:02:07,false,fusioncash,1.0,12679058,USA,FL,Miami,99.39.244.144,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 06:52:41,true,,1193739279,,2/7/2014 06:52:25,false,dollarsignup,1.0,20373541,USA,UT,Providence,206.190.129.238,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607247,2/7/2014 07:35:34,true,,1193747332,,2/7/2014 07:35:05,false,clixsense,1.0,14555684,USA,CA,Laguna Niguel,68.231.222.171,category2,category2,image23,https://dl.dropboxusercontent.com/u/82816032/img_bike/23.jpg
409607248,2/7/2014 02:05:17,true,,1193679015,,2/7/2014 02:05:05,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 02:07:08,true,,1193679790,,2/7/2014 02:06:55,false,instagc,1.0,22491581,USA,AR,Little Rock,108.239.102.35,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 02:09:56,true,,1193680661,,2/7/2014 02:09:30,false,clixsense,1.0,8978783,USA,GA,Macon,98.67.58.51,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 02:15:56,true,,1193682429,,2/7/2014 02:13:53,false,prodege,1.0,10541200,USA,CA,Rancho Cucamonga,97.93.142.149,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
409607248,2/7/2014 02:18:59,true,,1193683239,,2/7/2014 02:16:22,false,clixsense,1.0,17950689,GBR,Y9,Pontypridd,89.168.36.250,category1,category1,image24,https://dl.dropboxusercontent.com/u/82816032/img_bike/24.jpg
